_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_first_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_first_letter_of_the_currently_verified_term_gold
568817701,false,finalized,3,10/9/2014 11:20:33,1,1.0,"U
U
U",,Yes,No,Is the concept Urethra relevant for the domain of Human Anatomy?,,,
568817702,false,finalized,3,10/9/2014 11:17:34,2,0.6694,"P
P
P",,Yes,No,Is the concept Patient relevant for the domain of Human Anatomy?,,,
568817703,false,finalized,3,10/9/2014 11:19:41,1,1.0,"m
M
M",,Yes,No,Is the concept 'Male Urethra' relevant for the domain of Human Anatomy?,,,
568817704,false,finalized,3,10/9/2014 11:20:25,1,1.0,"F
F
F",,Yes,No,Is the concept 'Female Urethra' relevant for the domain of Human Anatomy?,,,
568817705,false,finalized,3,10/9/2014 11:10:23,1,1.0,"S
S
s",,Yes,No,Is the concept Spleen relevant for the domain of Human Anatomy?,,,
568817706,false,finalized,3,10/9/2014 11:27:38,1,1.0,"b
B
B",,Yes,No,Is the concept 'Bone Marrow' relevant for the domain of Human Anatomy?,,,
568817707,false,finalized,3,10/9/2014 11:18:55,2,1.0,"R
R
R",,Yes,No,Is the concept Race relevant for the domain of Human Anatomy?,,,
568817708,false,finalized,3,10/9/2014 11:26:14,1,1.0,"s
S
S",,Yes,No,Is the concept Skin relevant for the domain of Human Anatomy?,,,
568817709,false,finalized,3,10/9/2014 13:08:08,1,1.0,"S
s
s",,Yes,No,Is the concept 'Skin of the Lip' relevant for the domain of Human Anatomy?,,,
568817710,false,finalized,3,10/9/2014 11:18:40,2,1.0,"R
R
R",,Yes,No,Is the concept Retirement relevant for the domain of Human Anatomy?,,,
568817711,false,finalized,3,10/9/2014 11:27:21,1,1.0,"s
S
S",,Yes,No,Is the concept 'Skin of the Scalp and Neck' relevant for the domain of Human Anatomy?,,,
568817712,false,finalized,3,10/9/2014 11:35:19,2,1.0,"S
S
S",,Yes,No,Is the concept Speechwriter relevant for the domain of Human Anatomy?,,,
568817713,false,finalized,3,10/9/2014 12:07:01,1,1.0,"s
S
S",,Yes,No,Is the concept 'Skin of the Upper Limb and Shoulder' relevant for the domain of Human Anatomy?,,,
568817714,false,finalized,3,10/9/2014 11:36:09,1,1.0,"s
S
S",,Yes,No,Is the concept 'Skin of the Trunk' relevant for the domain of Human Anatomy?,,,
568817715,false,finalized,3,10/9/2014 11:59:13,1,1.0,"A
A
A",,Yes,No,Is the concept 'Abdominal Skin' relevant for the domain of Human Anatomy?,,,
568817716,false,finalized,3,10/9/2014 11:26:14,1,1.0,"s
S
S",,Yes,No,Is the concept 'Skin of the Extremity' relevant for the domain of Human Anatomy?,,,
568817717,false,finalized,3,10/9/2014 11:34:50,1,1.0,"L
l
L",,Yes,No,Is the concept 'Leg Skin' relevant for the domain of Human Anatomy?,,,
568817718,false,finalized,3,10/9/2014 11:36:16,1,1.0,"W
W
W",,Yes,No,Is the concept 'Wrist Skin' relevant for the domain of Human Anatomy?,,,
568817719,false,finalized,3,10/9/2014 11:40:39,1,1.0,"h
H
H",,Yes,No,Is the concept 'Hand Skin' relevant for the domain of Human Anatomy?,,,
568817720,false,finalized,3,10/9/2014 11:20:57,2,1.0,"P
P
P",,Yes,No,Is the concept Politician relevant for the domain of Human Anatomy?,,,
568817721,false,finalized,3,10/9/2014 11:21:16,1,1.0,"h
H
H",,Yes,No,Is the concept 'Hand Digit Skin' relevant for the domain of Human Anatomy?,,,
568817722,false,finalized,3,10/9/2014 11:41:56,2,1.0,"C
c
C",,Yes,No,Is the concept 'Currency Union' relevant for the domain of Human Anatomy?,,,
568817723,false,finalized,3,10/9/2014 11:22:03,2,1.0,"s
S
S",,Yes,No,Is the concept Storm relevant for the domain of Human Anatomy?,,,
568817724,false,finalized,3,10/9/2014 11:24:49,1,1.0,"F
F
F",,Yes,No,Is the concept 'Foot Skin' relevant for the domain of Human Anatomy?,,,
568817725,false,finalized,3,10/9/2014 11:26:27,2,1.0,"S
S
S",,Yes,No,Is the concept Smartphone relevant for the domain of Human Anatomy?,,,
568817726,false,finalized,3,10/9/2014 11:31:17,1,1.0,"F
F
F",,Yes,No,Is the concept 'Foot Digit Skin' relevant for the domain of Human Anatomy?,,,
568817728,false,finalized,3,10/9/2014 11:38:47,1,1.0,"A
a
A",,Yes,No,Is the concept 'Ankle Skin' relevant for the domain of Human Anatomy?,,,
568817729,false,finalized,3,10/9/2014 11:40:00,2,1.0,"C
C
c",,Yes,No,Is the concept Camera relevant for the domain of Human Anatomy?,,,
568817730,false,finalized,3,10/9/2014 11:28:53,1,1.0,"a
A
A",,Yes,No,Is the concept 'Arm Skin' relevant for the domain of Human Anatomy?,,,
568817731,false,finalized,3,10/9/2014 11:21:28,1,1.0,"E
E
E",,Yes,No,Is the concept 'Elbow Skin' relevant for the domain of Human Anatomy?,,,
568817732,false,finalized,3,10/9/2014 11:17:04,1,1.0,"S
S
S",,Yes,No,Is the concept 'Skin of the Lower Limb and Hip' relevant for the domain of Human Anatomy?,,,
568817733,false,finalized,3,10/9/2014 11:25:54,1,1.0,"s
S
S",,Yes,No,Is the concept 'Skin of the Face' relevant for the domain of Human Anatomy?,,,
568817734,false,finalized,3,10/9/2014 11:27:46,1,1.0,"e
E
E",,Yes,No,Is the concept 'Eyelid Skin' relevant for the domain of Human Anatomy?,,,
568817735,false,finalized,3,10/9/2014 11:30:28,1,1.0,"P
P
P",,Yes,No,Is the concept Prepuce relevant for the domain of Human Anatomy?,,,
568817736,false,finalized,3,10/9/2014 11:32:20,1,1.0,"F
F
F",,Yes,No,Is the concept 'Female Prepuce' relevant for the domain of Human Anatomy?,,,
568817737,false,finalized,3,10/9/2014 11:27:21,1,1.0,"m
M
M",,Yes,No,Is the concept 'Male Prepuce' relevant for the domain of Human Anatomy?,,,
568817738,false,finalized,3,10/9/2014 11:36:39,2,1.0,"H
H
H",,Yes,No,Is the concept Hilltop relevant for the domain of Human Anatomy?,,,
568817739,false,finalized,3,10/9/2014 11:31:51,1,1.0,"A
A
A",,Yes,No,Is the concept 'Anal Margin' relevant for the domain of Human Anatomy?,,,
568817740,false,finalized,3,10/9/2014 11:34:14,2,1.0,"e
E
E",,Yes,No,Is the concept Economy relevant for the domain of Human Anatomy?,,,
568817741,false,finalized,3,10/9/2014 11:20:33,1,1.0,"N
n
N",,Yes,No,Is the concept 'Neck Skin' relevant for the domain of Human Anatomy?,,,
568817742,false,finalized,3,10/9/2014 11:25:48,1,1.0,"e
E
E",,Yes,No,Is the concept 'Ear Skin' relevant for the domain of Human Anatomy?,,,
568817743,false,finalized,3,10/9/2014 11:23:23,1,1.0,"H
H
H",,Yes,No,Is the concept 'Head Skin' relevant for the domain of Human Anatomy?,,,
568817744,false,finalized,3,10/9/2014 11:36:09,1,1.0,"S
S
S",,Yes,No,Is the concept Scrotum relevant for the domain of Human Anatomy?,,,
568817745,false,finalized,3,10/9/2014 11:32:20,1,1.0,"T
T
T",,Yes,No,Is the concept 'Thymus Gland' relevant for the domain of Human Anatomy?,,,
568817746,false,finalized,3,10/9/2014 11:28:25,1,1.0,"S
S
S",,Yes,No,Is the concept 'Seminal Vesicle' relevant for the domain of Human Anatomy?,,,
568817747,false,finalized,3,10/9/2014 12:21:22,2,0.6666,"D
D
D",,Yes,No,Is the concept Duct relevant for the domain of Human Anatomy?,,,
568817748,false,finalized,3,10/9/2014 12:09:42,1,1.0,"S
S
s",,Yes,No,Is the concept 'Sebaceous Gland Duct' relevant for the domain of Human Anatomy?,,,
568817749,false,finalized,3,10/9/2014 11:24:49,1,1.0,"C
C
C",,Yes,No,Is the concept 'Cochlear Duct' relevant for the domain of Human Anatomy?,,,
568817750,false,finalized,3,10/9/2014 11:17:14,2,1.0,"f
F
F",,Yes,No,Is the concept Frenchman relevant for the domain of Human Anatomy?,,,
568817751,false,finalized,3,10/9/2014 11:10:23,1,1.0,"t
T
t",,Yes,No,Is the concept 'Thoracic Duct' relevant for the domain of Human Anatomy?,,,
568817752,false,finalized,3,10/9/2014 11:24:25,1,1.0,"P
p
P",,Yes,No,Is the concept 'Pancreatic Duct' relevant for the domain of Human Anatomy?,,,
568817753,false,finalized,3,10/9/2014 11:22:53,1,1.0,"D
D
D",,Yes,No,Is the concept 'Ductus Santorini' relevant for the domain of Human Anatomy?,,,
568817754,false,finalized,3,10/9/2014 12:01:56,1,1.0,"I
I
I",,Yes,No,Is the concept 'Intercalated Duct of the Pancreas' relevant for the domain of Human Anatomy?,,,
568817755,false,finalized,3,10/9/2014 11:30:28,1,1.0,"b
B
B",,Yes,No,Is the concept 'Bile Duct' relevant for the domain of Human Anatomy?,,,
568817756,false,finalized,3,10/9/2014 11:49:30,1,1.0,"H
H
H",,Yes,No,Is the concept 'Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817757,false,finalized,3,10/9/2014 11:34:15,1,1.0,"L
L
L",,Yes,No,Is the concept 'Left Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817758,false,finalized,3,10/9/2014 11:31:51,2,1.0,"P
p
P",,Yes,No,Is the concept Podium relevant for the domain of Human Anatomy?,,,
568817759,false,finalized,3,10/9/2014 11:27:17,2,1.0,"c
C
C",,Yes,No,Is the concept Client relevant for the domain of Human Anatomy?,,,
568817760,false,finalized,3,10/9/2014 11:20:30,1,1.0,"H
H
h",,Yes,No,Is the concept 'Hilar Portion of the Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817761,false,finalized,3,10/9/2014 11:08:05,1,1.0,"h
H
H",,Yes,No,Is the concept 'Hilar Portion of the Right Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817762,false,finalized,3,10/9/2014 11:20:10,1,1.0,"H
h
H",,Yes,No,Is the concept 'Hilar Portion of the Left Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817763,false,finalized,3,10/9/2014 11:26:25,1,1.0,"c
C
C",,Yes,No,Is the concept 'Common Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817764,false,finalized,3,10/9/2014 11:38:31,2,1.0,"C
C
c",,Yes,No,Is the concept Consumption relevant for the domain of Human Anatomy?,,,
568817765,false,finalized,3,10/9/2014 11:17:34,1,1.0,"R
r
R",,Yes,No,Is the concept 'Right Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817766,false,finalized,3,10/9/2014 11:31:32,2,1.0,"C
C
C",,Yes,No,Is the concept Champ relevant for the domain of Human Anatomy?,,,
568817767,false,finalized,3,10/9/2014 11:39:05,1,1.0,"E
E
E",,Yes,No,Is the concept 'Extrahepatic Bile Duct' relevant for the domain of Human Anatomy?,,,
568817768,false,finalized,3,10/9/2014 11:22:28,2,1.0,"b
B
B",,Yes,No,Is the concept Ballooning relevant for the domain of Human Anatomy?,,,
568817769,false,finalized,3,10/9/2014 11:28:30,1,1.0,"C
C
C",,Yes,No,Is the concept 'Cystic Duct' relevant for the domain of Human Anatomy?,,,
568817770,false,finalized,3,10/9/2014 11:28:32,1,1.0,"C
C
C",,Yes,No,Is the concept 'Common Bile Duct' relevant for the domain of Human Anatomy?,,,
568817771,false,finalized,3,10/9/2014 11:09:10,1,1.0,"i
I
I",,Yes,No,Is the concept 'Intrahepatic Bile Duct' relevant for the domain of Human Anatomy?,,,
568817772,false,finalized,3,10/9/2014 11:45:33,1,1.0,"i
I
I",,Yes,No,Is the concept 'Intrahepatic Portion of the Right Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817773,false,finalized,3,10/9/2014 11:18:06,1,1.0,"i
I
I",,Yes,No,Is the concept 'Intrahepatic Portion of the Left Hepatic Duct' relevant for the domain of Human Anatomy?,,,
568817774,false,finalized,3,10/9/2014 11:26:14,1,1.0,"I
I
I",,Yes,No,Is the concept 'Interlobular Bile Duct' relevant for the domain of Human Anatomy?,,,
568817775,false,finalized,3,10/9/2014 11:51:09,1,1.0,"N
N
N",,Yes,No,Is the concept 'Nasolacrimal Duct' relevant for the domain of Human Anatomy?,,,
568817776,false,finalized,3,10/9/2014 11:35:57,2,1.0,"P
P
P",,Yes,No,Is the concept Permafrost relevant for the domain of Human Anatomy?,,,
568817777,false,finalized,3,10/9/2014 11:18:40,1,1.0,"A
A
A",,Yes,No,Is the concept 'Alveolar Duct' relevant for the domain of Human Anatomy?,,,
568817778,false,finalized,3,10/9/2014 11:25:34,1,1.0,"R
R
R",,Yes,No,Is the concept 'Right Lung Alveolar Duct' relevant for the domain of Human Anatomy?,,,
568817779,false,finalized,3,10/9/2014 11:30:56,1,1.0,"L
L
L",,Yes,No,Is the concept 'Left Lung Alveolar Duct' relevant for the domain of Human Anatomy?,,,
568817780,false,finalized,3,10/9/2014 11:34:25,2,1.0,"D
D
D",,Yes,No,Is the concept Documentation relevant for the domain of Human Anatomy?,,,
568817781,false,finalized,3,10/9/2014 11:18:55,1,1.0,"s
S
S",,Yes,No,Is the concept 'Striated Duct' relevant for the domain of Human Anatomy?,,,
568817782,false,finalized,3,10/9/2014 11:24:13,1,1.0,"M
M
M",,Yes,No,Is the concept 'Mullerian Duct' relevant for the domain of Human Anatomy?,,,
568817783,false,finalized,3,10/9/2014 11:25:15,2,1.0,"A
A
A",,Yes,No,Is the concept Arsenal relevant for the domain of Human Anatomy?,,,
568817784,false,finalized,3,10/9/2014 11:55:35,2,1.0,"T
t
T",,Yes,No,Is the concept 'Tennis Shoes' relevant for the domain of Human Anatomy?,,,
568817785,false,finalized,3,10/9/2014 11:21:28,1,1.0,"U
u
U",,Yes,No,Is the concept 'Utriculosaccular Duct' relevant for the domain of Human Anatomy?,,,
568817786,false,finalized,3,10/9/2014 11:21:45,1,1.0,"P
P
P",,Yes,No,Is the concept 'Prostatic Duct' relevant for the domain of Human Anatomy?,,,
568817787,false,finalized,3,10/9/2014 11:23:23,2,1.0,"l
L
L",,Yes,No,Is the concept Landscape relevant for the domain of Human Anatomy?,,,
568817788,false,finalized,3,10/9/2014 11:36:16,2,1.0,"L
L
L",,Yes,No,Is the concept Literacy relevant for the domain of Human Anatomy?,,,
568817789,false,finalized,3,10/9/2014 11:27:19,1,1.0,"D
D
D",,Yes,No,Is the concept 'Duct of the Gartner' relevant for the domain of Human Anatomy?,,,
568817790,false,finalized,3,10/9/2014 11:25:31,1,1.0,"d
D
D",,Yes,No,Is the concept 'Duct of the Epididymis' relevant for the domain of Human Anatomy?,,,
568817791,false,finalized,3,10/9/2014 11:10:35,1,1.0,"I
I
I",,Yes,No,Is the concept 'Intercalated Duct' relevant for the domain of Human Anatomy?,,,
568817792,false,finalized,3,10/9/2014 11:25:48,1,1.0,"I
I
I",,Yes,No,Is the concept 'Intercalated Duct of the Salivary Gland System' relevant for the domain of Human Anatomy?,,,
568817793,false,finalized,3,10/9/2014 11:27:19,2,1.0,"E
E
E",,Yes,No,Is the concept Excellence relevant for the domain of Human Anatomy?,,,
568817794,false,finalized,3,10/9/2014 11:37:54,1,1.0,"R
R
r",,Yes,No,Is the concept 'Right Lymphatic Duct' relevant for the domain of Human Anatomy?,,,
568817795,false,finalized,3,10/9/2014 11:22:28,1,1.0,"i
I
I",,Yes,No,Is the concept 'Interlobular Duct' relevant for the domain of Human Anatomy?,,,
568817796,false,finalized,3,10/9/2014 11:30:59,2,1.0,"c
C
C",,Yes,No,Is the concept Cycling relevant for the domain of Human Anatomy?,,,
568817797,false,finalized,3,10/9/2014 11:24:49,1,1.0,"S
S
S",,Yes,No,Is the concept 'Sweat Gland Duct' relevant for the domain of Human Anatomy?,,,
568817798,false,finalized,3,10/9/2014 11:12:59,1,1.0,"S
S
S",,Yes,No,Is the concept 'Submandibular Duct' relevant for the domain of Human Anatomy?,,,
568817799,false,finalized,3,10/9/2014 11:18:06,1,1.0,"P
P
P",,Yes,No,Is the concept 'Parotid Duct' relevant for the domain of Human Anatomy?,,,
568817800,false,finalized,3,10/9/2014 11:24:49,1,1.0,"S
A
S",,Yes,No,Is the concept 'Semicircular Duct' relevant for the domain of Human Anatomy?,,,
568817801,false,finalized,3,10/9/2014 11:42:45,1,1.0,"E
E
E",,Yes,No,Is the concept 'Ejaculatory Duct' relevant for the domain of Human Anatomy?,,,
568817802,false,finalized,3,10/9/2014 11:28:25,1,1.0,"L
L
L",,Yes,No,Is the concept 'Lactiferous Duct' relevant for the domain of Human Anatomy?,,,
568817803,false,finalized,3,10/9/2014 11:29:12,2,1.0,"P
P
P",,Yes,No,Is the concept Percentage relevant for the domain of Human Anatomy?,,,
568817804,false,finalized,3,10/9/2014 11:30:32,1,1.0,"T
T
T",,Yes,No,Is the concept Testis relevant for the domain of Human Anatomy?,,,
568817805,false,finalized,3,10/9/2014 12:28:16,2,1.0,"E
E
e",,Yes,No,Is the concept 'Environmental Policy' relevant for the domain of Human Anatomy?,,,
568817806,false,finalized,3,10/9/2014 11:36:39,2,1.0,"f
F
F",,Yes,No,Is the concept Fuel relevant for the domain of Human Anatomy?,,,
568817807,false,finalized,3,10/9/2014 11:35:56,2,1.0,"s
S
S",,Yes,No,Is the concept Scientist relevant for the domain of Human Anatomy?,,,
568817808,false,finalized,3,10/9/2014 11:24:25,1,1.0,"L
L
L",,Yes,No,Is the concept 'Left Testis' relevant for the domain of Human Anatomy?,,,
568817809,false,finalized,3,10/9/2014 11:29:43,2,1.0,"p
P
P",,Yes,No,Is the concept Poverty relevant for the domain of Human Anatomy?,,,
568817810,false,finalized,3,10/9/2014 11:38:18,1,1.0,"r
R
R",,Yes,No,Is the concept 'Right Testis' relevant for the domain of Human Anatomy?,,,
568817811,false,finalized,3,10/9/2014 11:54:19,1,1.0,"g
G
G",,Yes,No,Is the concept Gland relevant for the domain of Human Anatomy?,,,
568817812,false,finalized,3,10/9/2014 12:19:48,1,1.0,"E
E
e",,Yes,No,Is the concept 'Exocrine Gland' relevant for the domain of Human Anatomy?,,,
568817813,false,finalized,3,10/9/2014 11:31:51,1,1.0,"c
C
C",,Yes,No,Is the concept 'Cowper s Gland' relevant for the domain of Human Anatomy?,,,
568817814,false,finalized,3,10/9/2014 11:40:04,2,1.0,"F
F
F",,Yes,No,Is the concept 'Fossil Fuel' relevant for the domain of Human Anatomy?,,,
568817815,false,finalized,3,10/9/2014 11:36:45,1,1.0,"f
F
F",,Yes,No,Is the concept 'Fundic Gland' relevant for the domain of Human Anatomy?,,,
568817816,false,finalized,3,10/9/2014 11:34:50,2,1.0,"g
G
G",,Yes,No,Is the concept Golfing relevant for the domain of Human Anatomy?,,,
568817817,false,finalized,3,10/9/2014 11:42:06,1,1.0,"p
P
P",,Yes,No,Is the concept 'Prostate Gland' relevant for the domain of Human Anatomy?,,,
568817818,false,finalized,3,10/9/2014 11:38:18,1,1.0,"B
B
B",,Yes,No,Is the concept 'Brunner s Gland' relevant for the domain of Human Anatomy?,,,
568817819,false,finalized,3,10/9/2014 11:40:26,1,1.0,"C
c
C",,Yes,No,Is the concept 'Cervical Gland' relevant for the domain of Human Anatomy?,,,
568817820,false,finalized,3,10/9/2014 11:36:18,1,1.0,"p
P
P",,Yes,No,Is the concept 'Paraurethral Gland' relevant for the domain of Human Anatomy?,,,
568817821,false,finalized,3,10/9/2014 11:30:28,1,1.0,"c
C
C",,Yes,No,Is the concept 'Cardia Gland' relevant for the domain of Human Anatomy?,,,
568817822,false,finalized,3,10/9/2014 11:39:08,1,1.0,"A
A
a",,Yes,No,Is the concept 'Anal Gland' relevant for the domain of Human Anatomy?,,,
568817823,false,finalized,3,10/9/2014 11:56:50,1,1.0,"b
B
B",,Yes,No,Is the concept 'Bartholin s Gland' relevant for the domain of Human Anatomy?,,,
568817824,false,finalized,3,10/9/2014 11:36:43,1,1.0,"M
M
m",,Yes,No,Is the concept 'Mammary Gland' relevant for the domain of Human Anatomy?,,,
568817825,false,finalized,3,10/9/2014 11:37:54,1,1.0,"P
P
p",,Yes,No,Is the concept 'Pyloric Gland' relevant for the domain of Human Anatomy?,,,
568817826,false,finalized,3,10/9/2014 11:59:45,2,1.0,"R
R
R",,Yes,No,Is the concept Resilience relevant for the domain of Human Anatomy?,,,
568817827,false,finalized,3,10/9/2014 11:36:39,1,1.0,"S
S
S",,Yes,No,Is the concept 'Sweat Gland' relevant for the domain of Human Anatomy?,,,
568817828,false,finalized,3,10/9/2014 11:39:40,1,1.0,"e
E
E",,Yes,No,Is the concept 'Eccrine Sweat Gland' relevant for the domain of Human Anatomy?,,,
568817829,false,finalized,3,10/9/2014 11:40:39,2,1.0,"c
C
C",,Yes,No,Is the concept Call relevant for the domain of Human Anatomy?,,,
568817830,false,finalized,3,10/9/2014 11:28:25,1,1.0,"a
A
A",,Yes,No,Is the concept 'Apocrine Sweat Gland' relevant for the domain of Human Anatomy?,,,
568817831,false,finalized,3,10/9/2014 11:30:37,1,1.0,"g
G
G",,Yes,No,Is the concept 'Gland of Moll' relevant for the domain of Human Anatomy?,,,
568817832,false,finalized,3,10/9/2014 11:35:27,2,1.0,"C
C
C",,Yes,No,Is the concept 'Climate Change Report' relevant for the domain of Human Anatomy?,,,
568817833,false,finalized,3,10/9/2014 11:39:08,1,1.0,"c
C
C",,Yes,No,Is the concept 'Ceruminous Gland' relevant for the domain of Human Anatomy?,,,
568817834,false,finalized,3,10/9/2014 11:49:30,1,1.0,"u
U
U",,Yes,No,Is the concept 'Urethral Gland' relevant for the domain of Human Anatomy?,,,
568817835,false,finalized,3,10/9/2014 12:21:40,2,1.0,"n
N
n",,Yes,No,Is the concept Negotiating relevant for the domain of Human Anatomy?,,,
568817836,false,finalized,3,10/9/2014 12:15:56,2,0.6653,"P
P
p",,Yes,No,Is the concept Passage relevant for the domain of Human Anatomy?,,,
568817837,false,finalized,3,10/9/2014 11:53:20,1,1.0,"L
L
L",,Yes,No,Is the concept 'Lacrimal Gland' relevant for the domain of Human Anatomy?,,,
568817838,false,finalized,3,10/9/2014 12:31:47,1,1.0,"G
G
G",,Yes,No,Is the concept 'Gland of Krause' relevant for the domain of Human Anatomy?,,,
568817839,false,finalized,3,10/9/2014 11:40:26,1,1.0,"g
G
G",,Yes,No,Is the concept 'Gland of Wolfring' relevant for the domain of Human Anatomy?,,,
568817840,false,finalized,3,10/9/2014 11:30:11,2,1.0,"g
G
G",,Yes,No,Is the concept Gold relevant for the domain of Human Anatomy?,,,
568817841,false,finalized,3,10/9/2014 11:30:05,1,1.0,"s
S
S",,Yes,No,Is the concept 'Sebaceous Gland' relevant for the domain of Human Anatomy?,,,
568817842,false,finalized,3,10/9/2014 11:39:05,1,1.0,"s
S
S",,Yes,No,Is the concept 'Sebaceous Gland of the Eyelash' relevant for the domain of Human Anatomy?,,,
568817843,false,finalized,3,10/9/2014 11:44:59,2,1.0,"D
d
D",,Yes,No,Is the concept Doubles relevant for the domain of Human Anatomy?,,,
568817844,false,finalized,3,10/9/2014 11:38:08,1,1.0,"m
M
M",,Yes,No,Is the concept 'Meibomian Gland' relevant for the domain of Human Anatomy?,,,
568817845,false,finalized,3,10/9/2014 11:49:55,1,1.0,"E
E
E",,Yes,No,Is the concept 'Exocrine Pancreas' relevant for the domain of Human Anatomy?,,,
568817846,false,finalized,3,10/9/2014 11:42:44,1,1.0,"s
S
S",,Yes,No,Is the concept 'Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817847,false,finalized,3,10/9/2014 11:37:31,1,1.0,"s
S
S",,Yes,No,Is the concept 'Serous Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817848,false,finalized,3,10/9/2014 12:02:21,1,1.0,"P
P
P",,Yes,No,Is the concept 'Parotid Gland' relevant for the domain of Human Anatomy?,,,
568817849,false,finalized,3,10/9/2014 11:56:13,1,1.0,"s
S
S",,Yes,No,Is the concept 'Seromucous Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817850,false,finalized,3,10/9/2014 11:31:58,1,1.0,"L
L
L",,Yes,No,Is the concept 'Laryngeal Mucous Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817851,false,finalized,3,10/9/2014 11:33:20,1,1.0,"M
M
M",,Yes,No,Is the concept 'Major Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817852,false,finalized,3,10/9/2014 12:03:34,1,1.0,"S
S
S",,Yes,No,Is the concept 'Sublingual Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817853,false,finalized,3,10/9/2014 11:42:36,2,1.0,"o
O
O",,Yes,No,Is the concept 'Oil Production' relevant for the domain of Human Anatomy?,,,
568817854,false,finalized,3,10/9/2014 11:37:42,1,1.0,"s
S
S",,Yes,No,Is the concept 'Submandibular Gland' relevant for the domain of Human Anatomy?,,,
568817855,false,finalized,3,10/9/2014 11:31:32,2,1.0,"H
H
H",,Yes,No,Is the concept Hard-Court relevant for the domain of Human Anatomy?,,,
568817856,false,finalized,3,10/9/2014 11:39:09,1,1.0,"M
M
M",,Yes,No,Is the concept 'Mucous Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817857,false,finalized,3,10/9/2014 11:59:45,1,1.0,"M
m
M",,Yes,No,Is the concept 'Minor Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817858,false,finalized,3,10/9/2014 11:55:08,1,1.0,"l
L
L",,Yes,No,Is the concept 'Lingual Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817859,false,finalized,3,10/9/2014 11:39:52,1,1.0,"l
L
L",,Yes,No,Is the concept 'Labial Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817860,false,finalized,3,10/9/2014 11:32:39,1,1.0,"P
P
P",,Yes,No,Is the concept 'Palatine Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817861,false,finalized,3,10/9/2014 11:40:39,1,1.0,"b
B
B",,Yes,No,Is the concept 'Buccal Salivary Gland' relevant for the domain of Human Anatomy?,,,
568817862,false,finalized,3,10/9/2014 11:29:48,2,1.0,"S
S
S",,Yes,No,Is the concept Similarity relevant for the domain of Human Anatomy?,,,
568817863,false,finalized,3,10/9/2014 11:37:05,1,1.0,"E
E
E",,Yes,No,Is the concept 'Esophageal Gland' relevant for the domain of Human Anatomy?,,,
568817864,false,finalized,3,10/9/2014 11:52:55,1,1.0,"e
E
E",,Yes,No,Is the concept 'Endocrine Gland' relevant for the domain of Human Anatomy?,,,
568817866,false,finalized,3,10/9/2014 12:23:20,1,1.0,"p
P
p",,Yes,No,Is the concept 'Parathyroid Gland' relevant for the domain of Human Anatomy?,,,
