_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_last_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_last_letter_of_the_currently_verified_term_gold
568812974,false,finalized,3,10/9/2014 13:52:10,2,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Red Fiber' a subclass of 'Skin of the Extremity'?,,,
568812975,false,finalized,3,10/9/2014 11:50:47,2,0.6612,"r
n
r",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Wall of the Bladder' a subclass of Skin?,,,
568812976,false,finalized,3,10/9/2014 11:44:20,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Skin of the Face' a subclass of Skin?,,,
568812977,false,finalized,3,10/9/2014 11:53:26,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Eyelid Skin' a subclass of 'Skin of the Face'?,,,
568812978,false,finalized,3,10/9/2014 13:04:23,2,0.6647,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Prepuce a subclass of Skin?,,,
568812979,false,finalized,3,10/9/2014 13:00:03,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Prepuce a subclass of 'Reproductive System Part'?,,,
568812980,false,finalized,3,10/9/2014 12:07:35,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Mature Thymocyte' a subclass of Prepuce?,,,
568812981,false,finalized,3,10/9/2014 11:26:02,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Mature Thymocyte' a subclass of 'Female Reproductive System Part'?,,,
568812982,false,finalized,3,10/9/2014 11:58:02,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Meningothelial Cell' a subclass of Prepuce?,,,
568812983,false,finalized,3,10/9/2014 12:10:31,2,0.6803,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Meningothelial Cell' a subclass of 'Male Reproductive System Part'?,,,
568812984,false,finalized,3,10/9/2014 12:05:22,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Uterine Gland' a subclass of Skin?,,,
568812985,true,golden,310,"",2,1.0,"m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
m
m
m
m
m
n
m
m
m
m
m
m
m
m
m
n
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
M
M
m
m
m
m
M
m
m
M
m
m
m
M
m
m
M
m
n
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
n
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Serum a subclass of Skin?,2,"""In blood, the serum is the component that is neither a blood cell (serum does not contain white or red blood cells) nor a clotting factor; it is the blood plasma not including the fibrinogens.""(http://en.wikipedia.org/wiki/Serum_%28blood%29)
Therefore Serum is a kind of substance. It is not a kind of Skin.",m
568812986,false,finalized,3,10/9/2014 12:03:42,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Olfactory Lobule' a subclass of Skin?,,,
568812987,false,finalized,3,10/9/2014 11:58:02,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Head Skin' a subclass of Skin?,,,
568812988,false,finalized,3,10/9/2014 12:07:11,2,0.6694,"n
m
m",,Yes,No,In the domain of Human Anatomy: Is class Scrotum a subclass of Skin?,,,
568812989,false,finalized,3,10/9/2014 13:09:59,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Thymus Gland' a subclass of Organ?,,,
568812990,false,finalized,3,10/9/2014 11:59:51,2,0.6612,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Ventroposterior Lateral Nucleus of the Thalamus' a subclass of Organ?,,,
568812991,false,finalized,3,10/9/2014 11:26:05,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class Duct a subclass of Organ?,,,
568812992,false,finalized,3,10/9/2014 12:29:39,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Thoracic Spinal Nerve Root' a subclass of 'Pancreatic Duct'?,,,
568812993,false,finalized,3,10/9/2014 12:17:06,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Thoracic Spinal Nerve Root' a subclass of Duct?,,,
568812994,false,finalized,3,10/9/2014 11:50:52,2,0.6694,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Salivary Gland Myoepithelial Cell' a subclass of Duct?,,,
568812995,false,finalized,3,10/9/2014 12:19:38,1,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Duct of the Gartner' a subclass of Duct?,,,
568812996,false,finalized,3,10/9/2014 11:51:38,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Peripheral Epidermotropic T-Lymphocyte' a subclass of Duct?,,,
568812997,false,finalized,3,10/9/2014 11:53:00,1,1.0,"s
d
s",,Yes,No,In the domain of Human Anatomy: Is class 'Duct of the Epididymis' a subclass of Duct?,,,
568812998,false,finalized,3,10/9/2014 12:29:10,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Intercalated Duct' a subclass of Duct?,,,
568812999,false,finalized,3,10/9/2014 12:05:08,1,1.0,"t
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Intercalated Duct of the Pancreas' a subclass of 'Pancreatic Duct'?,,,
568813000,false,finalized,3,10/9/2014 11:22:29,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Intercalated Duct of the Pancreas' a subclass of 'Intercalated Duct'?,,,
568813001,false,finalized,3,10/9/2014 11:53:06,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Mucosal Tissue of Human Prostate' a subclass of 'Intercalated Duct'?,,,
568813002,true,golden,339,"",2,1.0,"e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
t
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
E
E
E
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
E
e
e
e
e
e
e
e
e
e
E
e
t
E
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
t
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
E
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Femoral Nerve' a subclass of Duct?,2,"The 'Femoral Nerve' is a kind of Nerve, and therefore not a kind of Duct.",e
568813003,false,finalized,3,10/9/2014 11:54:13,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Femoral Nerve' a subclass of 'Lymphatic Vessel'?,,,
568813004,false,finalized,3,10/9/2014 11:46:11,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Pancreatic Duct' a subclass of Duct?,,,
568813005,false,finalized,3,10/9/2014 12:37:04,2,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Muscularis Mucosa' a subclass of Duct?,,,
568813006,false,finalized,3,10/9/2014 11:50:22,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Bile Duct' a subclass of Duct?,,,
568813007,false,finalized,3,10/9/2014 11:58:27,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Hepatic Duct' a subclass of 'Bile Duct'?,,,
568813008,false,finalized,3,10/9/2014 11:49:15,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Left Hepatic Duct' a subclass of 'Hepatic Duct'?,,,
568813009,false,finalized,3,10/9/2014 12:20:06,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Hilar Portion of the Hepatic Duct' a subclass of 'Extrahepatic Bile Duct'?,,,
568813010,false,finalized,3,10/9/2014 11:44:20,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Hilar Portion of the Hepatic Duct' a subclass of 'Hepatic Duct'?,,,
568813011,false,finalized,3,10/9/2014 11:19:15,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Radix Dentis' a subclass of 'Hilar Portion of the Hepatic Duct'?,,,
568813012,false,finalized,3,10/9/2014 11:48:30,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Hilar Portion of the Left Hepatic Duct' a subclass of 'Hilar Portion of the Hepatic Duct'?,,,
568813013,false,finalized,3,10/9/2014 13:10:17,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Distal Phalanx of the Hand' a subclass of 'Extrahepatic Bile Duct'?,,,
568813014,false,finalized,3,10/9/2014 12:19:18,2,1.0,"t
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Distal Phalanx of the Hand' a subclass of 'Hepatic Duct'?,,,
568813015,false,finalized,3,10/9/2014 11:26:05,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Right Hepatic Duct' a subclass of 'Hepatic Duct'?,,,
568813016,false,finalized,3,10/9/2014 11:50:22,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Extrahepatic Bile Duct' a subclass of 'Bile Duct'?,,,
568813017,false,finalized,3,10/9/2014 12:17:11,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Cystic Duct' a subclass of 'Extrahepatic Bile Duct'?,,,
568813018,false,finalized,3,10/9/2014 12:41:56,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Common Bile Duct' a subclass of 'Extrahepatic Bile Duct'?,,,
568813019,false,finalized,3,10/9/2014 12:24:43,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Intrahepatic Bile Duct' a subclass of 'Bile Duct'?,,,
568813020,false,finalized,3,10/9/2014 11:44:47,2,0.6777,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Elastic Fiber' a subclass of 'Intrahepatic Bile Duct'?,,,
568813021,false,finalized,3,10/9/2014 11:51:09,2,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class Bladder a subclass of 'Intrahepatic Bile Duct'?,,,
568813022,false,finalized,3,10/9/2014 11:52:36,2,1.0,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class 'Cerebellar Cortex' a subclass of 'Intrahepatic Bile Duct'?,,,
568813023,false,finalized,3,10/9/2014 11:45:39,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Dermis a subclass of Duct?,,,
568813024,false,finalized,3,10/9/2014 11:49:34,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Nasolacrimal Duct' a subclass of Duct?,,,
568813025,false,finalized,3,10/9/2014 11:43:20,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Centromedian Nucleus of the Thalamus' a subclass of Duct?,,,
568813026,false,finalized,3,10/9/2014 11:26:41,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Submandibular Duct' a subclass of Duct?,,,
568813027,false,finalized,3,10/9/2014 11:45:39,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Alveolar Duct' a subclass of Duct?,,,
568813028,false,finalized,3,10/9/2014 12:15:34,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Alveolar Duct' a subclass of 'Lung Tissue'?,,,
568813029,false,finalized,3,10/9/2014 11:50:52,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Large Intestinal Muscular Coat' a subclass of 'Alveolar Duct'?,,,
568813030,false,finalized,3,10/9/2014 12:21:19,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Left Lung Alveolar Duct' a subclass of 'Alveolar Duct'?,,,
568813031,false,finalized,3,10/9/2014 11:49:15,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Kidney Posterior Surface' a subclass of Duct?,,,
568813032,false,finalized,3,10/9/2014 11:57:26,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Splenic Marginal Zone' a subclass of Duct?,,,
568813033,false,finalized,3,10/9/2014 11:56:08,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Mullerian Duct' a subclass of Duct?,,,
568813034,false,finalized,3,10/9/2014 11:44:53,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Granulosa Lutein Cell' a subclass of Duct?,,,
568813035,false,finalized,3,10/9/2014 12:07:17,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Semicircular Duct' a subclass of Duct?,,,
568813036,false,finalized,3,10/9/2014 11:53:51,2,0.6557,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Semicircular Duct' a subclass of 'Ear Part'?,,,
568813037,false,finalized,3,10/9/2014 11:57:25,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Middle Occipital Convolution' a subclass of Duct?,,,
568813038,false,finalized,3,10/9/2014 13:29:40,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Lactiferous Duct' a subclass of 'Mammary Gland Tissue'?,,,
568813039,false,finalized,3,10/9/2014 11:56:38,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Lactiferous Duct' a subclass of Duct?,,,
568813040,false,finalized,3,10/9/2014 11:49:34,2,1.0,"b
b
b",,Yes,No,In the domain of Human Anatomy: Is class 'Joint of the Rib' a subclass of Duct?,,,
568813041,false,finalized,3,10/9/2014 11:18:02,1,0.6694,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Testis a subclass of Organ?,,,
568813042,false,finalized,3,10/9/2014 11:52:13,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Left Testis' a subclass of Testis?,,,
568813043,false,finalized,3,10/9/2014 11:23:21,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Right Testis' a subclass of Testis?,,,
568813044,false,finalized,3,10/9/2014 11:50:52,1,0.6694,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class Gland a subclass of Organ?,,,
568813045,false,finalized,3,10/9/2014 11:51:38,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Exocrine Gland' a subclass of Gland?,,,
568813046,false,finalized,3,10/9/2014 11:55:30,2,0.6557,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'External Capsule' a subclass of 'Exocrine Gland'?,,,
568813047,false,finalized,3,10/9/2014 11:54:45,1,0.6667,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Fundic Gland' a subclass of 'Exocrine Gland'?,,,
568813048,false,finalized,3,10/9/2014 11:51:38,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Left Pulmonary Artery' a subclass of 'Exocrine Gland'?,,,
568813049,false,finalized,3,10/9/2014 11:58:51,1,0.6803,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Brunner s Gland' a subclass of 'Exocrine Gland'?,,,
568813050,false,finalized,3,10/9/2014 12:31:08,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Eye Segment' a subclass of 'Exocrine Gland'?,,,
568813051,false,finalized,3,10/9/2014 11:15:36,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Mast Cell' a subclass of 'Exocrine Gland'?,,,
568813052,false,finalized,3,10/9/2014 12:02:49,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Central Vein' a subclass of 'Exocrine Gland'?,,,
568813053,false,finalized,3,10/9/2014 11:56:42,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Virchow s Cell' a subclass of 'Exocrine Gland'?,,,
568813054,false,finalized,3,10/9/2014 11:59:19,1,0.6803,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Bartholin s Gland' a subclass of 'Exocrine Gland'?,,,
568813055,false,finalized,3,10/9/2014 12:15:34,2,1.0,"s
s
d",,Yes,No,In the domain of Human Anatomy: Is class 'Occipital Sulcus' a subclass of 'Exocrine Gland'?,,,
568813056,false,finalized,3,10/9/2014 12:39:20,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Occipital Sulcus' a subclass of 'Breast-Related Entity'?,,,
568813057,false,finalized,3,10/9/2014 11:27:59,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Pyloric Gland' a subclass of 'Exocrine Gland'?,,,
568813058,false,finalized,3,10/9/2014 11:52:11,1,0.6803,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Sweat Gland' a subclass of 'Exocrine Gland'?,,,
568813059,true,golden,353,"",1,1.0,"d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
D
D
D
D
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
D
D
d
D
d
d
d
d
D
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
t
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Eccrine Sweat Gland' a subclass of 'Sweat Gland'?,1,"",d
568813060,false,finalized,3,10/9/2014 12:01:54,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Apocrine Sweat Gland' a subclass of 'Sweat Gland'?,,,
568813061,false,finalized,3,10/9/2014 11:43:20,1,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Gland of Moll' a subclass of 'Apocrine Sweat Gland'?,,,
568813062,false,finalized,3,10/9/2014 12:08:21,1,0.6777,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Ceruminous Gland' a subclass of 'Apocrine Sweat Gland'?,,,
568813063,false,finalized,3,10/9/2014 11:56:07,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Urethral Gland' a subclass of 'Exocrine Gland'?,,,
568813064,false,finalized,3,10/9/2014 11:45:39,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Lacrimal Gland' a subclass of 'Exocrine Gland'?,,,
568813065,false,finalized,3,10/9/2014 11:44:47,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Gland of Krause' a subclass of 'Lacrimal Gland'?,,,
568813066,false,finalized,3,10/9/2014 11:47:24,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Corpus Callosum Cistern' a subclass of 'Lacrimal Gland'?,,,
568813067,false,finalized,3,10/9/2014 12:08:41,1,0.6803,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Sebaceous Gland' a subclass of 'Exocrine Gland'?,,,
568813068,false,finalized,3,10/9/2014 11:50:10,1,0.6612,"h
h
h",,Yes,No,In the domain of Human Anatomy: Is class 'Sebaceous Gland of the Eyelash' a subclass of 'Sebaceous Gland'?,,,
568813069,false,finalized,3,10/9/2014 11:56:41,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Floor of the Fourth Ventricle' a subclass of 'Sebaceous Gland'?,,,
568813070,false,finalized,3,10/9/2014 11:05:16,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Articular Cartilage' a subclass of 'Exocrine Gland'?,,,
568813071,false,finalized,3,10/9/2014 11:15:39,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Salivary Gland' a subclass of 'Exocrine Gland'?,,,
568813072,false,finalized,3,10/9/2014 11:12:44,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Serous Salivary Gland' a subclass of 'Salivary Gland'?,,,
568813073,false,finalized,3,10/9/2014 11:04:29,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Parotid Gland' a subclass of 'Major Salivary Gland'?,,,
568813074,false,finalized,3,10/9/2014 11:59:19,1,0.6777,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Parotid Gland' a subclass of 'Serous Salivary Gland'?,,,
568813075,false,finalized,3,10/9/2014 11:50:10,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Seromucous Salivary Gland' a subclass of 'Salivary Gland'?,,,
568813076,false,finalized,3,10/9/2014 11:16:25,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Laryngeal Mucous Salivary Gland' a subclass of 'Salivary Gland'?,,,
568813077,false,finalized,3,10/9/2014 13:40:19,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Major Salivary Gland' a subclass of 'Salivary Gland'?,,,
568813078,false,finalized,3,10/9/2014 12:43:46,2,1.0,"o
o
o",,Yes,No,In the domain of Human Anatomy: Is class 'Node of Bizzozero' a subclass of 'Major Salivary Gland'?,,,
568813079,false,finalized,3,10/9/2014 12:25:59,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Submandibular Gland' a subclass of 'Major Salivary Gland'?,,,
568813080,false,finalized,3,10/9/2014 12:00:45,2,1.0,"s
s
d",,Yes,No,In the domain of Human Anatomy: Is class 'Flexor Carpi Ulnaris' a subclass of 'Salivary Gland'?,,,
568813081,false,finalized,3,10/9/2014 11:55:07,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Minor Salivary Gland' a subclass of 'Salivary Gland'?,,,
568813082,false,finalized,3,10/9/2014 11:59:51,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Internal Elastic Membrane' a subclass of 'Minor Salivary Gland'?,,,
568813083,false,finalized,3,10/9/2014 11:50:47,2,1.0,"a
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Epithelial Plica' a subclass of 'Minor Salivary Gland'?,,,
568813084,false,finalized,3,10/9/2014 12:13:39,2,0.6639,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Tracheal Epithelium' a subclass of 'Minor Salivary Gland'?,,,
568813085,false,finalized,3,10/9/2014 12:00:03,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Tract of Goll' a subclass of 'Minor Salivary Gland'?,,,
568813086,false,finalized,3,10/9/2014 11:53:26,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Alpha Granule' a subclass of 'Exocrine Gland'?,,,
568813087,false,finalized,3,10/9/2014 12:48:22,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Endocrine Gland' a subclass of Gland?,,,
568813088,false,finalized,3,10/9/2014 12:53:45,2,0.6639,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Parathyroid Gland' a subclass of 'Endocrine Gland'?,,,
568813089,false,finalized,3,10/9/2014 12:49:00,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Superior Parathyroid Gland' a subclass of 'Parathyroid Gland'?,,,
568813090,true,golden,361,"",2,1.0,"n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
d
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
N
n
N
N
N
N
N
N
N
N
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
d
n
n
n
n
N
n
n
n
n
n
n
n
n
n
N
n
n
n
N
n
n
N
N
n
n
n
d
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
e
n
n
n
n
n
n
n
n
n
n
n
n
n
n
l
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Internal Occipital Vein' a subclass of 'Parathyroid Gland'?,2,'Internal Occipital Vein' is a kind of Vein and therefore not a kind of 'Parathyroid Gland',n
568813091,false,finalized,3,10/9/2014 12:00:45,2,0.6663,"n
n
d",,Yes,No,In the domain of Human Anatomy: Is class 'Endocrine Sex Organ' a subclass of 'Endocrine Gland'?,,,
568813092,false,finalized,3,10/9/2014 11:53:00,1,0.6639,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Endocrine Testis' a subclass of 'Endocrine Sex Organ'?,,,
